Provider Name,Affiliation,Operation Type,FRN,Provider ID
"DYL, LLC","DYL, LLC",Non-ILEC,0021771951,270031
"Dymin Systems, Inc.","Dymin Systems, Inc.",Non-ILEC,0019297373,230012
"Dyna Ring, LLC","Dyna Ring, LLC",Non-ILEC,0031302953,450042
Dynamic Solutions Southeast LLC,Dynamic Solutions Southeast LLC,Non-ILEC,0032782690,460026
E Street Communications,E Street Communications,Non-ILEC,0019123587,200053
"E. Ritter Communications, LLC d/b/a Ritter Communications, Inc","E. Ritter Communications Holdings, Inc.",Non-ILEC,0007864895,130427
"E. Ritter Telephone Company, LLC","E. Ritter Communications Holdings, Inc.",ILEC,0004325403,130427
E.L. Automation Inc.,E.L. Automation Inc.,Non-ILEC,0019090117,310036
E.N.M.R. Telephone Cooperative,"ENMR Telephone Cooperative, Inc.",ILEC,0001607845,130458
Eagle Internet Services LLC,"Eagle Internet Services, LLC",Non-ILEC,0024414930,190341
"Eagle Telephone System, Incorporated","Eagle Telephone Systems, Inc.",ILEC,0004523817,130431
Eagle Valley Telephone Company,"Arvig Enterprises, Inc.",ILEC,0003744562,130074
Eagle Wireless,I.H.M. Eagle Corp.,Non-ILEC,0030787097,430198
EagleZip.com LLC,EagleZip.com LLC,Non-ILEC,0021025002,360025
"East Ascension Telephone Company, L.L.C.",EATEL Corp.,ILEC,0003738655,130432
East Buchanan Telephone Cooperative,East Buchanan Telephone Cooperative,ILEC,0002557627,130433
East Central Vermont Telecommunications District,East Central Vermont Telecommunications District,Non-ILEC,0027379676,440199
East Kentucky Network LLC,"East Kentucky Network, LLC",Non-ILEC,0001786607,130434
"East Mississippi Connect, LLC",East Mississippi Electric Power Association,Non-ILEC,0029731742,430030
East Otter Tail Telephone Company,"Arvig Enterprises, Inc.",ILEC,0002645729,130074
East Texas Broadband,East Texas Fiber Holdings LLC,Non-ILEC,0032798043,460029
East Texas Fiber Holdings LLC,East Texas Fiber Holdings LLC,Non-ILEC,0031895154,460029
Eastern Cable Corp,Eastern Cable Corporation,Non-ILEC,0003752466,160118
Eastern Carolina Broadband LLC,"Eastern Carolina Broadband, LLC",Non-ILEC,0027415710,390034
"Eastern Colorado Independent Networks, LLC",Bijou Telephone Cooperative Association Inc.,Non-ILEC,0013321211,130126
"Eastern Indiana WIFI,Inc.","Eastern Indiana WIFI, Inc.",Non-ILEC,0018603084,130437
"Eastern Oregon Net, Inc.","Northwest Fiber, LLC",Non-ILEC,0016085144,420173
"Eastern Shore Communications, LLC","Eastern Shore Communications, LLC",Non-ILEC,0021759212,280020
Eastern Shore of Virginia Broadband Authority,Eastern Shore of Virginia Broadband Authority,Non-ILEC,0019703131,300049
"Eastern Slope Rural Telephone Association, Inc.","Eastern Slope Rural Telephone Association, Inc.",ILEC,0004317731,130439
"Eastern Telephone & Technologies, Inc","Eastern Telephone & Technologies, Inc.",Non-ILEC,0022238547,460027
Eastern Time Inc,Eastern Time Inc.,Non-ILEC,0029749108,420038
"Eastex Celco, LLC","Eastex Telephone Cooperative, Inc.",Non-ILEC,0024723207,130440
"Eastex Telephone Cooperative, Inc.","Eastex Telephone Cooperative, Inc.",ILEC,0004278339,130440
Easton Telecom Services LLC,Easton Telecom Services LLC,Non-ILEC,0006759815,320036
Easton Telephone Company,Rural Communications Holding Corporation,ILEC,0004326872,130142
Easton Utilities Commission,Easton Utilities Commission,Non-ILEC,0003793726,190131
eastsierra.net,EastSierra.Net,Non-ILEC,0020295713,280075
EasyLink Solutions LLC,"EasyLink Solutions, LLC",Non-ILEC,0026354829,480031
"Eberly Systems, LLC","Eberly Systems, LLC",Non-ILEC,0024697757,480032
"EBTX Wireless, LLC","EBTX Wireless, LLC",Non-ILEC,0025716127,350039
"ECG, Inc","ECG, Inc.",ILEC,0015925308,430194
"Echo Broadband, Inc","Echo Broadband, Inc.",Non-ILEC,0024412777,370034
"Echo IT Consulting, LLC","Echo IT Consulting, LLC",Non-ILEC,0024146821,330023
"Echo Wireless Broadband, Inc.","Echo Wireless Broadband, Inc.",Non-ILEC,0021392634,460661
Echo Wireless LLC,AMG Technology Investment Group LLC,Non-ILEC,0018393108,290010
EchoNet Wireless Puerto Rico LLC,"EchoNet Wireless Puerto Rico, LLC",Non-ILEC,0030019798,480033
Eckles Telephone Company,Rural Communications Holding Corporation,ILEC,0004326849,130142
Eclipse Communications,Eclipse Communications,Non-ILEC,0027204247,410139
"ECO Services, LLC",East Central Oklahoma Electric Cooperative,Non-ILEC,0027810050,410185
EconTelco Inc,EconTelco Inc,Non-ILEC,0031352552,470027
"ECSIS.NET, LLC DBA Electronic Communication Systems","ECSIS.NET, LLC",Non-ILEC,0018594515,160116
Edgar Rental Corp/ERC Communications,Edgar Rental Corporation,Non-ILEC,0002388361,210095
Edge Communications Solutions LLC,SmartEdgeNet,Non-ILEC,0022767727,300148
Edge Solutions LLC,Edge Solutions LLC,Non-ILEC,0025906165,400079
"Ednetics, Inc.","Ednetics, Inc.",Non-ILEC,0011919917,300051
"Education Networks of America, Inc.","Education Networks of America, Inc.",Non-ILEC,0011583515,190133
Edward H. Winters,Yellowstone Media Design,Non-ILEC,0032739815,150341
"Effective Systems Fiber Network, LLC",Johnson County Rural Electric Membership Cooperative,Non-ILEC,0029713260,450060
"Egyptian Internet Services, Inc",Egyptian Telephone Cooperative Association,Non-ILEC,0016058422,130444
EGYPTIAN TELEPHONE COOPERATIVE ASSOCIATION,Egyptian Telephone Cooperative Association,ILEC,0002817823,130444
"EK Solutions Group, LLC","EK Solutions Group, LLC",Non-ILEC,0033882317,480034
ELBERTON CITY OF,"City of Elberton, Georgia",Non-ILEC,0008270738,180012
Electra Telephone Company,"Hilliary Communications, LLC",ILEC,0003757580,190233
Electric Power Board of Chattanooga,Electric Power Board,Non-ILEC,0018540237,190134
"Electronic Corporate Pages, Inc","Electronic Corporate Pages, Inc.",Non-ILEC,0014645576,290042
Elektrafi LLC,ElektraFi LLC,Non-ILEC,0029531852,440029
Element Wireless,Element Wireless LLC,Non-ILEC,0027178078,390036
Element8 Technology Investement Group Inc,Element8 Technology Investment Group Inc.,Non-ILEC,0033249921,480118
Elevate Technology Group,Elevate Technology Group,Non-ILEC,0028647428,460028
Elevation Broadband LLC,West Liberty Telephone Company,Non-ILEC,0033043159,131463
Elevations Ethernet LLC,Elevations Ethernet LLC,Non-ILEC,0024117624,410034
Elite IT LLC,Elite IT LLC,Non-ILEC,0031825540,460539
"Elizabeth Telephone Company, LLC",American Broadband Holding Company,ILEC,0003731114,131226
"Elkhart Telephone Co., Inc.",Epic Touch Company,ILEC,0002330843,130460
Ellerbe Telephone Company d/b/a RiverStreet Networks,Wilkes Telephone Membership Corporation,ILEC,0027980184,131486
ElliCom Inc,ElliCom Inc.,Non-ILEC,0027642537,390037
Ellijay Telephone Co,Ellijay Telephone Company,ILEC,0001858760,150258
ELLINGTON TELEPHONE CO,Ellington Telephone Company,ILEC,0003741956,130449
Ellsworth Cooperative Telephone Association,Ellsworth Cooperative Telephone Association,ILEC,0003742038,130450
"Elsie Communications, Inc.","USConnect Holdings, Inc.",ILEC,0004327417,300192
EM3 Networks LLC,EM3 Networks LLC,Non-ILEC,0026214809,360026
"Emerald Broadband, LLC","Emerald Broadband, LLC",Non-ILEC,0026223164,410035
Emery Telephone,Emery Telcom,ILEC,0001607340,130453
Emily Cooperative Telephone Company,Emily Cooperative Telephone Company,ILEC,0003788940,130454
Emmix Inc,"Emmix, Inc.",Non-ILEC,0032208530,470098
Empire Long Distance Corporation,Empire Telephone Corporation/North Penn Telephone Company,Non-ILEC,0013397740,130455
Empire Networks LLC,Empire Networks LLC,Non-ILEC,0028797181,420039
Empire Telephone Corp.,Empire Telephone Corporation/North Penn Telephone Company,ILEC,0004314605,130455
"EMPOWER Broadband, Inc.",Mecklenburg Electric Cooperative,Non-ILEC,0027843333,400094
"Empower Telecom, Inc.",Mecklenburg Electric Cooperative,ILEC,0029061314,400094
"E-N Computers, Inc.","E-N Computers, Inc.",Non-ILEC,0021188503,270034
"ENA Healthcare Services, LLC","Education Networks of America, Inc.",Non-ILEC,0016004012,190133
"ENA Services, LLC","Education Networks of America, Inc.",Non-ILEC,0015297245,190133
ENC Access Investments llc,ENC Access Investments LLC,Non-ILEC,0029325644,420040
ENCO Electronic Systems,ENCO Electronic System LLC,Non-ILEC,0025392374,380038
"Encore Communications, Inc.","Encore Communications, Inc.",Non-ILEC,0026368415,360028
"Encore Technology Group, LLC","Encore Technology Group, LLC",Non-ILEC,0022372619,280021
"EnerMuscle Marketing, LLC, d/b/a Alternative Internet Resources","EnerMuscle Marketing, LLC",Non-ILEC,0029500048,430004
Enertron LLC,"Enertron, LLC",Non-ILEC,0029045192,480035
"Engineer Austin, LLC","Engineer Austin, LLC",Non-ILEC,0027007624,370035
"Enhanced Communications Network, Inc.",Pacific Telecom,Non-ILEC,0006022602,230001
"Enhanced Telecommunications & Data, Inc.","Enhanced Telecommunications & Data, Inc.",Non-ILEC,0021520390,290045
ENLIGHTENED BY WOODRUFF ELECTRIC LLC,"Enlightened by Woodruff Electric, LLC",Non-ILEC,0033468521,480036
"EnTelegent Solutions, Inc.","EnTelegent Solutions, Inc.",Non-ILEC,0018422345,300054
"Enterprise Computing Services, LLC","Enterprise Computing Services, LLC",Non-ILEC,0024634768,460618
Enterprise Systems Corporation,Enterprise Systems Corporation,Non-ILEC,0023678659,430120
"Epic Touch Co., Inc.","Epic Touch Co., Inc.",Non-ILEC,0004923934,430121
"e-Polk, Inc.","e-Polk, Inc.",Non-ILEC,0016202236,190139
"Equivoice, Inc.","Equivoice, Inc.",Non-ILEC,0005015730,230014
"ERC Broadband, LLC","ERC Broadband, LLC",Non-ILEC,0030583389,440030
Erwin Utilities,Erwin Utilities,Non-ILEC,0024470684,360029
"Esparto Broadband, Inc.","Esparto Broadband, Inc.",Non-ILEC,0027547504,380039
"Estech Systems, Inc.","Estech Systems, Inc.",Non-ILEC,0023592256,300055
Estherville Communications LLC,"Estherville Communications, LLC",Non-ILEC,0030360580,440134
"ETB Services, Inc.","ETB Services, Inc.",Non-ILEC,0027674704,390038
"eTech Network Solutions, Inc.","Etech Network Solutions, Inc.",Non-ILEC,0023891005,410036
e-Tel,E-TEL,Non-ILEC,0008232423,190142
"ETEX Communications, LLC","Etex Telephone Cooperative, Inc.",Non-ILEC,0001665835,130464
"Etex Telephone Cooperative, Inc.","Etex Telephone Cooperative, Inc.",ILEC,0005901368,130464
ETHERALINK,EtheraLink,Non-ILEC,0026726554,420041
"Etheric Networks, Inc.","Etheric Communications, LLC.",Non-ILEC,0013358395,360030
Ethoplex,"Ethoplex, LLC",Non-ILEC,0016155822,360104
ETHX,ORI.NET LLC,Non-ILEC,0018505719,420042
eTrepid Inc.,eTrepid Inc.,Non-ILEC,0029486339,420043
"ETS Cablevision, Inc.","Radiate Holdings, LP",Non-ILEC,0003749678,130079
ETS Telecommunications LLC,"Eminent Technical Solutions, LLC",Non-ILEC,0030109854,450044
ETS Telephone Company,"Radiate Holdings, LP",ILEC,0004322814,130079
EV Holdings 1 LLC,EV Holdings 1 LLC,Non-ILEC,0029667342,430019
Everfast Fiber Networks LLC,"Everfast Fiber Networks, LLC",Non-ILEC,0032168924,470028
E-Vergent.Com LLC,"E-Vergent.com, LLC",Non-ILEC,0016082927,160115
Everstream GLC Holding Company LLC,Uniti Group Inc.,Non-ILEC,0025511759,330025
Everstream Holding Company LLC,Uniti Group Inc.,Non-ILEC,0025058454,330025
Everstream Solutions LLC,Uniti Group Inc.,Non-ILEC,0027345693,330025
"Evertek, Inc.",Evertek Enterprises,Non-ILEC,0011496445,131394
"Everywhere Wireless, LLC","Everywhere Wireless, LLC",Non-ILEC,0021274055,430031
Evolve Cellular Inc,Evolve Cellular Inc.,Non-ILEC,0017249558,290122
Evolve Network Solutions,Evolve Network Solutions  LLC,Non-ILEC,0030057525,430032
"Evolve Technologies, Inc","Evolve Technologies, Inc",Non-ILEC,0025348772,440031
Exabar LLC,Exabar LLC,Non-ILEC,0028456028,400080
Exband LLC,Exband LLC,Non-ILEC,0029931722,420044
Exceed Technologies,"Exceed Technologies, Inc.",Non-ILEC,0024144388,450146
exospec,exospec Fiber,Non-ILEC,0027075837,460030
"Express Dial Internet, Inc.","Express Dial Internet, Inc.",Non-ILEC,0016101453,200019
Express WISP LLC,Express WISP LLC,Non-ILEC,0027983063,410037
ExpressNet Technologies Inc.,"ExpressNet Technologies, Inc.",Non-ILEC,0027869122,440032
"Extended Office Solutions, Inc.","Extended Office Solutions, Inc.",Non-ILEC,0024671786,330027
Extreme Broadband,"Extreme Broadband, Inc.",Non-ILEC,0022943666,290048
Eyecom Incorporated,American Broadband Holding Company,Non-ILEC,0003739513,131226
EZ Connect Incorporated,EZ Connect Inc.,Non-ILEC,0029608536,430122
"EZ Network Systems, Inc.","EZ Network Systems, Inc.",Non-ILEC,0018561464,290049
"EZ Wave, Inc.","EZ Wave, Inc.",Non-ILEC,0030513519,460031
"Eze Castle Integration, Inc.","Eze Castle Integration, Inc.",Non-ILEC,0023373376,310038
"Ezee Fiber Texas, LLC","Ezee Fiber Texas, LLC",Non-ILEC,0032830051,460032
"EZ-TEK, LLC","EZ-TEK, LLC",Non-ILEC,0030070833,440033
"F&B Communications, Inc.","F&B Communications, Inc.",ILEC,0003726759,130473
"Fairfield Communications, Inc.","TruVista Communications, Inc.",Non-ILEC,0001887116,130242
"Faith, City of",City of Faith Municipal Telephone Company,ILEC,0002405215,130274
"Falcon Broadband, LLC dba StratusIQ","Falcon Broadband, Inc.",Non-ILEC,0027160886,370037
Falcon Internet,Falcon Internet,Non-ILEC,0026977231,370038
FamilyNet,FamilyNet Inc.,Non-ILEC,0027324789,450162
Farber Telephone Company,Oregon Telephone Corporation,ILEC,0003748043,130986
Farmers & Merchants Mutual Telephone Company,Farmers & Merchants Mutual Telephone Company,ILEC,0003755642,130472
Farmers Cooperative Telephone Company,Farmers Cooperative Telephone Company-Dysart,ILEC,0002591063,130475
Farmers Independent Telephone Company,Farmers Independent Telephone Company,ILEC,0003773702,130476
FARMERS MUTUAL COOP. TELE. COMPANY,Farmers Mutual Cooperative Telephone Company-Harlan,ILEC,0004776464,130477
Farmers Mutual Cooperative Telephone Co,Farmers Mutual Cooperative Telephone Company-Moulton,ILEC,0003748068,130478
Farmers Mutual Telephone Co,Farmers Mutual Telephone Company-Jesup,ILEC,0002596377,130483
Farmers Mutual Telephone Company,Farmers Mutual Telephone Company-Nora Springs,ILEC,0003722790,130484
Farmers Mutual Telephone Company,Farmers Mutual Telephone Company (OH),ILEC,0003739075,130481
FARMERS MUTUAL TELEPHONE COMPANY,Farmers Mutual Telephone Company (MN),ILEC,0003747722,130494
Farmers Mutual Telephone Company,Chapin Communications Corporation,ILEC,0005093224,130233
"Farmers Mutual Telephone Company, Inc.",Farmers Mutual Telephone Company (ID),ILEC,0004255303,130479
Farmers Mutual Telephone Cooperative,Farmers Mutual Telephone Cooperative of Shellsburg,ILEC,0002596344,130485
"FARMERS RURAL CONNECT, INCORPORATED",Farmer Electric Cooperative Corporation,Non-ILEC,0029689585,480037
"Farmers Telecommunications Cooperative, Inc.","Farmers Telecommunications Cooperative, Inc.",ILEC,0001754738,260000
Farmers Telecommunications Corporation,"Farmers Telecommunications Cooperative, Inc.",Non-ILEC,0004074779,260000
"FARMERS TELECOMMUNICATIONS, INC.","Farmers Telephone Company, Inc.",Non-ILEC,0009485921,130487
Farmers Telephone Company,Farmers Mutual Telephone Company-Nora Springs,ILEC,0003722824,130484
Farmers Telephone Company,Farmers Telephone Company-Essex,ILEC,0003781556,130489
Farmers' Telephone Company,Farmers Telephone Company-Batavia,ILEC,0003722113,130488
"Farmers Telephone Company, Inc.","Farmers Telephone Company, Inc.",ILEC,0004338489,130487
"Farmers Telephone Cooperative, Inc.","Farmers Telephone Cooperative, Inc. (SC)",ILEC,0001887025,130490
Fast Wireless LLC,"Fast Wireless, LLC",Non-ILEC,0031620057,450046
"Fast-Air Internet, Inc.","Fast-Air Internet, Inc.",Non-ILEC,0016852865,240035
"Fastbridge Fiber, L.L.C.","Fastbridge Fiber, LLC",Non-ILEC,0032096257,470127
Faster Cajun LLC,Faster Cajun LLC,Non-ILEC,0028703932,400015
Fastlink Communications,Fastlink Communications Inc.,Non-ILEC,0025879123,340094
Fastmetrics,"Fastmetrics, Inc.",Non-ILEC,0018875393,270040
"FastTrack Communications, Inc.","FastTrack Communications, Inc.",Non-ILEC,0007719719,190146
"Fatbeam, LLC","SDC FB Holdings, LLC",Non-ILEC,0020176699,300057
Fayetteville Public Utilities,Fayetteville Public Utilities,Non-ILEC,0018519397,130491
FBN Indiana Inc.,NITCO Holding Corporation,Non-ILEC,0004142683,130921
"FDF Communications Co., dba BPS Networks",FDF Communications Co.,Non-ILEC,0016026965,130492
FeatherShark,"FeatherShark, LLC",Non-ILEC,0024426058,380041
Federated Rural Electric Assn.,Federated Rural Electric Association,Non-ILEC,0002652741,470029
Federated Telephone Cooperative,Federated Telephone Cooperative,ILEC,0003741576,450001
"Felton Telephone Company, Inc.","Arvig Enterprises, Inc.",ILEC,0003773751,130074
Fenton Cooperative Telephone Company,Fenton Cooperative Telephone Company,ILEC,0002596195,130495
Fiber Broadband INC. DBA Terabit Networks,"Fiber Broadband, Inc.",Non-ILEC,0031831597,450047
Fiber Communications of Columbus LLC dba Optic Communications,Columbus Telephone Company,Non-ILEC,0023333917,130314
"Fiber Connect, LLC.","Fiber Connect, LLC.",Non-ILEC,0027443225,370164
"Fiber Wave, LLC","Fiber Wave, LLC",Non-ILEC,0028243186,400016
FiberComm L.C.,FiberComm LC,Non-ILEC,0004338307,190150
"Fibercreek Networks, LLC","Fibercreek Networks, LLC",Non-ILEC,0029110640,410038
"FiberFly, LLC","FiberFly, LLC",Non-ILEC,0030524706,450048
FiberLight LLC,"Thermo Acquisitions, Inc.",Non-ILEC,0014117139,320039
"FiberLink, LLC",AirLink Internet Services,Non-ILEC,0024027534,460002
FiberNet Monticello,City of Monticello,Non-ILEC,0019015189,300031
FiberSpark Inc.,FiberSpark Inc.,Non-ILEC,0022526008,340026
FiberX,FiberX Inc.,Non-ILEC,0033852047,470128
Fidelity Telephone LLC,"Cable One, Inc.",ILEC,0002550309,130183
"FIF AireBeam, LLC","FIF AireBeam, LLC",Non-ILEC,0029282795,420045
"FIF St. George, LLC","FIF St. George, LLC",Non-ILEC,0031777865,170054
FIF UTAH LLC,FIF Utah LLC,Non-ILEC,0030204085,440190
Filer Mutual Telephone Company,Filer Mutual Telephone Company,ILEC,0003801925,140033
Filippo Justice Inc,"Filippo Justice, Inc.",Non-ILEC,0028987147,430124
Finger Lakes Communications Group Inc.,"Future Fiber FinCo, LLC",Non-ILEC,0011581931,131378
"FireServe, LLC","FireServe, LLC",Non-ILEC,0018085316,240036
First Choice Cloud Solutions,First Choice Cloud Solutions,Non-ILEC,0031005374,480038
"First Communications, LLC","First Communications, LLC",Non-ILEC,0003764487,130499
First Contact Communications LLC,First Contact Communications LLC,Non-ILEC,0021500574,280023
