"frn","provider_id","brand_name","cnt_locations","cnt_locations_services","has_copperwire","has_coaxial_cable","has_fiber","has_wireless","has_satel","array_agg"
"0003744463","131366 ","TCT Internet (Up to 75/50) Hamilton Dome","2","2",True,False,False,False,False,"{WY}"
"0003744463","131366 ","TCT Internet (Up to 75/50) Ten Sleep","83","83",True,False,False,False,False,"{WY}"
"0003744463","131366 ","TCT Wireless Internet","15872","26617",False,False,False,True,False,"{WY}"
"0003744513","130142 ","Bevcomm","3635","3638",True,False,True,False,False,"{MN}"
"0003744547","130142 ","Bevcomm","304","304",True,False,True,False,False,"{MN}"
"0003744562","130074 ","EAGLE VALLEY","553","778",True,False,True,False,False,"{MN}"
"0003744570","130074 ","ARROWHEAD","780","971",True,False,True,False,False,"{MN}"
"0003744596","130142 ","Bevcomm","1407","1407",False,False,True,False,False,"{WI}"
"0003744596","130142 ","Indianhead Telephone Company","1962","1962",True,False,False,False,False,"{WI}"
"0003745130","131240 ","Spring Grove Communications","1333","1333",False,False,True,False,False,"{IA,MN}"
"0003745700","131344 ","Ridgeville Telephone Company","629","629",False,False,True,False,False,"{OH}"
"0003745734","300191 ","lumos","78154","78154",True,False,True,False,False,"{NC}"
"0003745767","190275 ","DECCA Digital Solutions","4468","4468",False,True,False,False,False,"{FL}"
"0003745791","300192 ","Dalton Telephone Company","2161","2745",True,False,True,True,False,"{NE}"
"0003745825","130096 ","BCCTC","225","225",True,False,False,False,False,"{IA}"
"0003745908","130115 ","LOCAL ACCESS NETWORK LLC dba Milaca Local Link","1160","1160",True,True,True,False,False,"{MN}"
"0003745957","130390 ","Danville Mutual Telephone Company","1344","1344",False,False,True,False,False,"{IA}"
"0003746013","130906 ","Nuvera Communications, Inc.","6072","7629",True,False,True,True,False,"{MN}"
"0003746088","131448 ","WTC","5802","5802",False,False,True,False,False,"{KS}"
"0003746104","130370 ","Lightpath","1","1",False,False,True,False,False,"{NJ}"
"0003746898","130039 ","Allens Communications","20638","25440",False,True,True,False,False,"{LA}"
"0003746989","131197 ","Sjobergs","11498","13955",False,True,True,False,False,"{MN}"
"0003747672","130503 ","Flat Rock Telephone Co op","967","967",False,False,True,False,False,"{IL}"
"0003747722","130494 ","FARMERS MUTUAL TELEPHONE COMPANY","4422","4422",False,False,True,False,False,"{MN,SD}"
"0003748043","130986 ","Rally Networks","227","227",False,False,True,False,False,"{MO}"
"0003748068","130478 ","Farmers Mutual Cooperative Telephone Company","900","900",False,False,True,False,False,"{IA}"
"0003748084","130559 ","Grand Mound Cooperative Telephone Association","1655","1655",False,False,True,False,False,"{IA}"
"0003748167","130626 ","Hubbard Cooperative Telephone Association","922","922",False,False,True,False,False,"{IA}"
"0003748191","130709 ","La Motte Telephone Company","2765","2861",False,False,True,True,False,"{IA}"
"0003748258","130878 ","Louisa Communications","10181","10839",True,False,True,True,False,"{IA,IL}"
"0003748258","130878 ","Mutual Telephone Company of Morning Sun, Iowa","844","844",False,False,True,False,False,"{IA}"
"0003748266","131089 ","Randolph Telephone Telecommunications Inc.","8521","8521",False,False,True,False,False,"{NC}"
"0003748282","130766 ","lynnvillebdc63020238212023","331","332",False,False,True,False,False,"{IA}"
"0003748340","130803 ","Mechanicsville Telephone Company","2052","2052",False,False,True,False,False,"{IA}"
"0003748449","130974 ","Olin Telephone Company","1511","1514",True,False,True,False,False,"{IA}"
"0003748506","131003 ","Palmer Mutual Telephone Company","400","400",False,False,True,False,False,"{IA}"
"0003748514","131006 ","Palo Cooperative Telephone Association","867","867",False,False,True,False,False,"{IA}"
"0003748522","190233 ","Prairieburg Telephone Company, Incorporated","233","238",False,False,True,True,False,"{IA}"
"0003748589","131071 ","The Preston Telephone Company","1462","1462",False,False,True,False,False,"{IA}"
"0003749082","240102 ","Jefferson County Cable","7596","7596",False,True,True,False,False,"{OH}"
"0003749108","130484 ","OmniTel-Interstate Cablevision","1370","1370",False,False,True,False,False,"{IA}"
"0003749116","240102 ","Blue Devil Cable","5807","5807",False,True,False,False,False,"{PA,WV}"
"0003749215","130421 ","Dunkerton Telephone Cooperative","891","891",True,False,True,False,False,"{IA}"
"0003749264","130267 ","Citizens Telephone Cooperative","3210","4710",True,False,True,False,False,"{WI}"
"0003749413","131339 ","MIDTEL","7275","7280",True,False,True,False,False,"{NY}"
"0003749512","131172 ","searsborobdc6302023842023","193","193",False,False,True,False,False,"{IA}"
"0003749538","131612 ","Sharon Telephone Company","2408","2408",False,False,True,False,False,"{IA}"
"0003749561","131243 ","Springville Cooperative Telephone Association, Inc.","1242","1242",True,False,True,False,False,"{IA}"
"0003749587","131354 ","Titonka Telephone Company","1014","1014",False,False,True,False,False,"{IA}"
"0003749678","130079 ","Astound_Broadband","60589","62969",False,True,True,False,False,"{TX}"
"0003749819","310000 ","DFT Communication","1023","1023",True,False,False,False,False,"{NY}"
"0003749843","310000 ","DFT Local Service","2002","2002",False,False,True,False,False,"{NY}"
"0003749843","310000 ","DFT Local Service Corporation","2967","2967",False,False,False,True,False,"{NY,PA}"
"0003749983","130651 ","RR Cable Company","135","135",False,True,False,False,False,"{WA}"
"0003750171","130799 ","McDonough Telephone Cooperative Inc","10523","10523",False,False,True,False,False,"{IL}"
"0003752466","160118 ","OnPoint Broadband","2069","2069",False,True,True,False,False,"{KY}"
"0003752508","160129 ","Manning Municipal Utilities","1008","1008",False,False,True,False,False,"{IA}"
"0003752730","130668 ","Irvine Community Television, Inc.","5369","10738",False,True,True,False,False,"{KY}"
"0003753639","130427 ","Ritter Communications Inc.","19934","19934",False,True,False,False,False,"{TN}"
"0003754652","130126 ","Bijou Telephone Cooperative Association Inc.","1964","1988",True,False,True,False,False,"{CO}"
"0003754686","130685 ","Louisiana Competitive Telecommunications","1101","1155",True,False,True,True,False,"{LA}"
"0003754785","330002 ","Service Electric Cable TV","268962","269027",False,True,True,False,False,"{NJ,PA}"
"0003755642","130472 ","Farmers_&_Merchants_Mutual_Tel._Co.","17582","24968",False,False,True,True,False,"{IA}"
"0003755808","131102 ","Midstate Telephone Company","2156","2156",False,False,True,False,False,"{ND}"
"0003755832","131102 ","Midstate Communications Inc","1473","1473",False,False,True,False,False,"{ND}"
"0003756764","130485 ","SHLB CATV BTWN FTTH","667","667",False,False,True,False,False,"{IA}"
"0003756798","130485 ","FMTCS ALBN FTTH","38","38",False,False,True,False,False,"{IA}"
"0003756798","130485 ","FMTCS URBN FTTH","24","24",False,False,True,False,False,"{IA}"
"0003756798","130485 ","SHBL CATV LUZE FTTH","812","812",False,False,True,False,False,"{IA}"
"0003756798","130485 ","SHLB CATV BPLN CU","1335","1335",True,False,False,False,False,"{IA}"
"0003756798","130485 ","SHLB CATV CNCY FTTH","668","668",False,False,True,False,False,"{IA}"
"0003756798","130485 ","SHLB CATV FTTH","1205","1205",False,False,True,False,False,"{IA}"
"0003756798","130485 ","SHLB CATV MRNG CU","1179","1179",True,False,False,False,False,"{IA}"
"0003756798","130485 ","SHLB CATV ROBN","1366","1366",False,False,True,False,False,"{IA}"
"0003757341","130137 ","Buckeye_Cablesystem","213583","229024",True,True,True,False,False,"{MI,OH}"
"0003757366","130115 ","BENTON CABLEVISION, INC.","292","292",False,True,True,False,False,"{MN}"
"0003757432","131362 ","Northeast Florida Telephone Company","9983","11821",True,False,True,False,False,"{FL}"
"0003757556","310033 ","Demopolis CATV Company","3060","3060",False,True,False,False,False,"{AL}"
"0003757564","190233 ","Tatum Telephone Company","820","890",True,False,True,False,False,"{TX}"
"0003757580","190233 ","Electra Telephone Company","1663","1838",True,False,True,False,False,"{TX}"
"0003757788","131276 ","Superior Telephone Cooperative","185","185",False,False,True,False,False,"{IA}"
"0003757838","131135 ","Royal Telephone Company","449","449",False,False,True,True,False,"{IA}"
"0003758109","131415 ","Van Horne Communications","528","528",False,False,True,False,False,"{IA}"
"0003758877","131163 ","Santel","8054","8055",False,False,True,True,False,"{SD}"
"0003759040","410120 ","Belhaven Cable TV Inc.","900","900",False,True,False,False,False,"{NC}"
"0003759099","410126 ","Ocracoke Cable TV LLC","1013","1013",False,True,False,False,False,"{NC}"
"0003759859","131139 ","Runestone Telephone Association","9161","9179",True,False,True,True,False,"{MN}"
"0003759917","130387 ","Dakota Central","6299","6299",False,False,True,False,False,"{ND}"
"0003762010","131413 ","Windstream Concord Telephone Company","109210","154898",True,False,True,False,False,"{NC,SC}"
"0003762465","131118 ","Hood Canal Communications","11293","12042",False,True,True,False,False,"{WA}"
"0003763471","130227 ","West Central Wireless","125965","125965",False,False,False,True,False,"{TX}"
"0003763489","131486 ","RIVERSTREET NETWORKS","3197","3197",False,True,True,False,False,"{NC}"
"0003764487","130499 ","First Communications","317","349",True,False,True,False,False,"{IL,IN,MI,OH}"
"0003764735","130036 ","Alhambra-Grantfork Telephone Company","1497","1497",False,False,True,False,False,"{IL}"
"0003764966","131057 ","Ponderosa Edge","744","744",False,False,True,False,False,"{CA}"
"0003765617","130071 ","ArmstrongUtilitiesInc","405118","417155",False,True,True,False,False,"{KY,MD,NY,OH,PA,WV}"
"0003765781","131249 ","Performance Broadband by Limestone Cable","7160","7160",False,True,False,False,False,"{KY}"
"0003766201","130133 ","Blanca Telephone Company","1136","1136",False,False,True,False,False,"{CO}"
"0003766623","130133 ","Jade Communications","19632","29750",False,False,True,True,False,"{CO}"
"0003766680","131448 ","WTC","6321","7745",False,False,True,True,False,"{KS}"
"0003767639","131310 ","TDS Telecom","237252","237252",True,False,True,False,False,"{ID,IL,MN,MT,NC,NH,NM,WA,WI}"
"0003768025","130154 ","BTC, Inc.","15624","16171",False,True,True,True,False,"{IA}"
"0003768165","130317 ","Xfinity","37364949","37407824",False,True,True,False,False,"{AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV}"
"0003768215","131267 ","Stratford Communications","1836","1836",False,False,True,False,False,"{IA}"
"0003768215","131267 ","Stratford Mutual Telephone Company","1614","1614",False,True,False,False,False,"{IA}"
"0003770815","131009 ","Valley Telephone","1045","1045",False,False,True,False,False,"{MN,SD}"
"0003770948","131009 ","Otter Tail Telecom","7235","7292",True,False,True,True,False,"{MN}"
"0003771169","131218 ","South Central Wireless Inc","5806","5806",False,False,True,False,False,"{KS}"
"0003772274","131226 ","Fastwyre Broadband","49","49",False,False,False,True,False,"{MO}"
"0003772290","131226 ","Fastwyre Broadband","9460","9460",False,True,True,False,False,"{MO}"
"0003772753","130335 ","Consolidated Communications","13200","13200",True,False,True,False,False,"{MA,NY}"
"0003772787","130285 ","Clarence Telephone Company","826","826",False,False,True,False,False,"{IA}"
"0003772993","131505 ","Woodhull Telephone","660","660",False,False,True,False,False,"{IL}"
"0003773025","131505 ","Diverse Communications","916","916",True,False,True,False,False,"{IL}"
"0003773405","130057 ","Northwest_Communications_Inc","6781","6781",False,True,True,False,False,"{WI}"
"0003773454","130119 ","Bergen Telephone Company","183","183",False,False,True,False,False,"{IL,WI}"
"0003773504","130120 ","Bernard Telephone Company","5382","5382",False,False,True,True,False,"{IA}"
"0003773520","130170 ","Bruce_Telecommunications_LLC","78","78",False,False,True,False,False,"{WI}"
"0003773520","130170 ","BRUCE_TELEPHONE_COMPANY_INC","2093","2093",True,False,True,False,False,"{WI}"
"0003773579","130305 ","Cochrane Cooperative Telephone Company","2675","2675",False,False,True,False,False,"{WI}"
"0003773629","130345 ","Coon Valley Farmers Telephone","3716","3716",False,False,True,False,False,"{WI}"
"0003773702","130476 ","Farmers Independent Telephone Company","3887","5540",True,True,True,False,False,"{WI}"
"0003773751","130074 ","FELTON","451","697",True,False,True,False,False,"{MN}"
"0003773777","130074 ","HOME","1341","1341",True,False,False,False,False,"{MN}"
"0003773777","130074 ","HOME TELEPHONE","1005","1005",False,False,True,False,False,"{MN}"
"0003773827","130759 ","Lost Nation-Elwood Telephone Company","1189","1189",False,False,True,False,False,"{IA}"
"0003773975","130767 ","Mabel Cooperative Telephone Company","2058","2258",True,False,True,False,False,"{IA,MN}"
"0003773991","130250 ","Christensen Communications Company","1454","1454",True,False,True,False,False,"{MN}"
"0003774023","130783 ","Marquette Adams Telephone Coop, Inc","13778","13778",False,False,True,False,False,"{WI}"
"0003774056","130718 ","Minnesota Valley","1024","1024",True,False,True,False,False,"{MN}"
"0003774072","130889 ","Nelson Comunnications Coop.","4202","4202",False,False,True,False,False,"{WI}"
"0003774098","230021 ","Indco Cable TV and Internet","7554","8881",False,True,True,False,False,"{AR}"
"0003774262","130944 ","Northern Telephone Company","63","63",True,False,True,False,False,"{MN}"
"0003774296","131109 ","Richland-Grant Telephone Company","5678","5678",False,False,True,False,False,"{WI}"
"0003774320","131179 ","Sharon Telephone Company","1013","1521",True,False,True,False,False,"{IL,WI}"
"0003774338","131241 ","Spring Valley Telephone Company","1089","1089",False,False,True,False,False,"{WI}"
"0003774403","131368 ","Tri-County_Communications_Cooperative_Inc","4933","4933",False,False,True,False,False,"{WI}"
"0003774403","131368 ","Tri_County_Telcom_Inc","9426","9426",False,True,True,False,False,"{WI}"
"0003774429","131467 ","24-7 TELCOM, INC","3067","3067",True,False,True,False,False,"{WI}"
"0003774460","130944 ","Wilderness Valley Telephone Company","102","102",True,False,True,False,False,"{MN}"
"0003774478","130718 ","Winthrop Telephone Company","882","882",True,False,True,False,False,"{MN}"
"0003774494","130919 ","Wittenberg_Telephone_Company","2550","2550",True,False,True,False,False,"{WI}"
"0003775244","300191 ","lumos","33387","33387",True,False,True,False,False,"{NC,VA}"
"0003775400","190181 ","Haefele Connect","13427","14973",False,True,True,False,False,"{NY}"
"0003775749","131109 ","Tech-Com, Inc.","2326","3947",True,False,True,False,False,"{WI}"
"0003776069","130574 ","Griswold Communications Blue Surge Internet","2194","2194",False,False,True,False,False,"{IA}"
"0003776507","130546 ","Glenwood Telecommunications Inc.","7546","10047",False,False,True,True,False,"{NE}"
"0003777448","130037 ","All West/Utah Inc.","2263","2263",False,False,True,False,False,"{UT}"
"0003777885","130244 ","Mosaic Technologies","7350","7350",True,False,True,False,False,"{WI}"
"0003777919","130244 ","Mosaic Technologies","11335","11397",True,False,True,False,False,"{WI}"
"0003778594","130070 ","Arkwest Communications, Inc.","6146","6146",False,False,True,False,False,"{AR}"
"0003778628","150266 ","TSC","21686","22692",True,True,True,False,False,"{OH}"
"0003779675","131330 ","Champlain Technology Group","4714","4823",True,False,True,False,False,"{NY}"
"0003781200","131286 ","Comteck of Indiana, Inc.","4840","5110",False,False,True,True,False,"{IN}"
